timestamp,tmin,tmean,tmax,sunset,tpmin,tprophet,tpmax
2025-07-20 19:00:00,11.209512305841214,11.310191642238744,11.449999809265137,False,10.60823816610846,11.125209862872898,11.633696846245526
2025-07-20 19:15:00,11.048130206572704,11.188591466494271,11.40876051503369,False,10.560907205422463,11.065818147118943,11.564925062697444
2025-07-20 19:30:00,10.960577227111555,11.076703744178296,11.234829030485235,False,10.474731770505093,11.000687088128023,11.495532136321176
2025-07-20 19:45:00,10.860212991592732,10.97839016399323,11.12962734952886,False,10.424481803274013,10.91325631608981,11.43324519468405
2025-07-20 20:00:00,10.804807593679836,10.915748285705297,11.043055571042574,False,10.278632043718162,10.808857558065554,11.324192132179862
2025-07-20 20:15:00,10.67547876073959,10.82293753019983,10.967659621543072,False,10.17505089830521,10.70837272962111,11.208742315912808
2025-07-20 20:30:00,10.550000190734863,10.69734817355042,10.91239353734204,False,10.135597018701628,10.634890799492855,11.175426161732018
2025-07-20 20:45:00,10.46105754069793,10.63696127201475,10.814262769161129,False,10.102990600439265,10.600981858930506,11.151313593789025
2025-07-20 21:00:00,10.47340448257771,10.707539373858042,10.899627283786206,False,10.058382963579467,10.603136572201542,11.052253060835866
2025-07-20 21:15:00,10.516560163253391,10.712346379213669,10.836271554995806,False,10.138708235270908,10.625440774155136,11.133349036115812
2025-07-20 21:30:00,10.479914396237104,10.627844624797698,10.744391021565496,False,10.081202990249126,10.649343687410948,11.129476443072978
2025-07-20 21:45:00,10.31984042715519,10.57917022131751,10.754148791698698,False,10.13848819646507,10.66334945465949,11.185891241361814
2025-07-20 22:00:00,10.46923074966822,10.658484672949433,10.84284222431672,False,10.17848073355054,10.66713900875412,11.178543799175037
2025-07-20 22:15:00,10.328723298742416,10.512239702776473,10.708776534871852,False,10.152705431475065,10.668365981635556,11.163965782701851
2025-07-20 22:30:00,10.510737337617792,10.733277141451728,10.937446451594688,False,10.170581741325053,10.674828287691781,11.215875624711789
2025-07-20 22:45:00,10.49588702682756,10.618298314627484,10.760897448939136,False,10.144471770390224,10.687281585919699,11.202025920332451
2025-07-20 23:00:00,10.3296275849038,10.473409269875992,10.64914902220381,False,10.179375278424011,10.697449691767805,11.212636994820857
2025-07-20 23:15:00,10.283813822982658,10.437414768258536,10.662499961690006,False,10.227346018243448,10.692387663385809,11.21563303043867
2025-07-20 23:30:00,10.353883187314295,10.529140756830689,10.760584940808885,False,10.141408404261243,10.662395904075652,11.134688320744862
2025-07-20 23:45:00,10.159401636857252,10.339740365790243,10.528472093435434,False,10.077926532124506,10.607538603541048,11.136160664706818
2025-07-21 00:00:00,9.994017018212212,10.147894562008297,10.30203007429074,False,10.002826029878886,10.538704269837229,11.0721284720442
2025-07-21 00:15:00,9.717287189402478,9.901602024753585,10.045372293350544,False,9.924220035349208,10.472450654054441,11.008325490158201
2025-07-21 00:30:00,9.62596153601622,9.780066375035243,9.901335671416714,False,9.897244544828919,10.422580940852168,10.958230252879584
2025-07-21 00:45:00,9.556303513355743,9.740222770956608,9.974626272152632,False,9.83611627753347,10.393300429742222,10.865436758498408
2025-07-21 01:00:00,9.788510545771173,10.103510902028322,10.415957410284811,False,9.826868953363718,10.377818640022552,10.897702759243996
2025-07-21 01:15:00,10.242200835138304,10.55047602321391,10.950374285380043,False,9.822069240841191,10.363032719535548,10.854517250706053
2025-07-21 01:30:00,10.275638389587405,10.478158679563249,10.747712837381568,False,9.821964710668682,10.337401265648179,10.861945198797986
2025-07-21 01:45:00,9.956730907798832,10.334910189990543,10.715919111528969,False,9.804553318270099,10.297368139749555,10.745084607073144
2025-07-21 02:00:00,9.894070588625397,10.0627720394575,10.39017098581689,False,9.749501817234641,10.248703324431155,10.769518595139246
2025-07-21 02:15:00,10.11494669406972,10.437864417459911,10.881595696794228,False,9.680419598115588,10.202227761148153,10.70732371225304
2025-07-21 02:30:00,10.448237158294416,10.77720379438329,11.143589806352924,False,9.652899979154794,10.16670436679587,10.67201202230026
2025-07-21 02:45:00,10.677393600788522,10.925765460002689,11.108670384833154,False,9.609349498369737,10.143253727590846,10.672171621077386
2025-07-21 03:00:00,10.061805264562624,10.551771243508671,10.984882505530985,False,9.614185780389391,10.124611837779959,10.636812064602177
2025-07-21 03:15:00,10.152937909476778,10.81714878446472,11.123611132303871,False,9.567151355880005,10.099576457946977,10.598942160231873
2025-07-21 03:30:00,9.702446961910166,10.11832863240827,10.700478870310684,False,9.529518695258465,10.059895669437276,10.576036984369521
2025-07-21 03:45:00,9.815651787651907,10.099950899577482,10.46650666456956,False,9.493554055487918,10.005466624671934,10.524599085222578
2025-07-21 04:00:00,10.221154074383596,10.426124946089912,10.590919034093874,False,9.426042707925198,9.944802911952792,10.484063433497914
2025-07-21 04:15:00,10.246861754072471,10.521009273416803,10.79606393043031,False,9.417524528576006,9.89057639532787,10.361480025576494
2025-07-21 04:30:00,9.923077000512016,10.117967344409966,10.394230732550987,False,9.30635139181926,9.852905935662617,10.36591227482468
2025-07-21 04:45:00,9.827553347323803,10.006310956876384,10.171648934546935,False,9.308684890770405,9.83425790374406,10.319116308632557
2025-07-21 05:00:00,10.0,10.10795230940052,10.28194426267575,False,9.324688569702005,9.828702953587435,10.322663465339293
2025-07-21 05:15:00,9.848557769742786,10.031147920480532,10.282157979459845,False,9.308818504017875,9.825606516130875,10.286567000027983
2025-07-21 05:30:00,9.728723728910406,9.860985087528118,10.02595709536938,False,9.302914387600694,9.815283964527268,10.347285900693906
